algorithm,protocol_model,inv_no,result,states,time
LS+H0,German_node8,inv_33,Found,769234,6.80
LS+H0,German_node8,inv_34,Found,4964438,28.42
LS+H0,German_node8,inv_35,Found,768637,6.93
LS+H0,German_node8,inv_36,Found,767909,6.62
LS+H0,German_node8,inv_37,Found,1318,3.40
LS+H0,German_node8,inv_38,Found,243,3.39
LS+H0,German_node8,inv_39,Found,59147,3.62
LS+H0,German_node8,inv_40,Found,1541,3.38
LS+H0,German_node8,inv_41,Found,392506,5.00
LS+H0,German_node8,inv_42,Found,88971,3.72
LS+H0,German_node8,inv_43,Found,778759,6.60
LS+H0,German_node8,inv_44,Found,419453,5.09
LS+H0,German_node8,inv_45,Found,242742,3.92
LS+H0,German_node8,inv_46,Found,178938,4.09
LS+H0,German_node8,inv_47,Found,757300,5.97
LS+H0,German_node8,inv_48,Found,178460,4.08
LS+H0,German_node8,inv_49,Found,177806,4.05
LS+H0,German_node8,inv_50,Found,882643,7.26
LS+H0,German_node8,inv_51,Found,3253180,17.95
LS+H0,German_node8,inv_52,Found,1925372,12.27
LS+H0,German_node8,inv_53,Found,3268919,19.13
LS+H0,German_node8,inv_54,Found,771,3.51
LS+H0,German_node8,inv_55,Found,1700430,9.54
LS+H0,German_node8,inv_56,Found,1403155,6.77
LS+H0,German_node8,inv_57,Found,3415687,19.68
LS+H0,German_node8,inv_58,Found,244487,4.30
LS+H0,German_node8,inv_59,Found,4829190,25.40
LS+H0,German_node8,inv_60,Found,3418668,13.20
LS+H0,German_node8,inv_61,Found,3417813,14.73
LS+H0,German_node8,inv_62,Found,417987,4.96
LS+H0,German_node8,inv_63,Found,1747428,7.84
LS+H0,German_node8,inv_64,Found,1405034,7.11
LS+H0,German_node8,inv_65,Found,2905203,11.60
LS+H0,German_node8,inv_66,Found,2447519,12.89
LS+H0,German_node8,inv_67,MemoryOut,0,0
LS+H0,German_node8,inv_68,Found,6609220,26.14
LS+H0,German_node8,inv_69,Found,3255986,13.03
LS+H0,German_node8,inv_70,Found,6155,3.36
LS+H0,German_node8,inv_71,Found,51118,3.59
LS+H0,German_node8,inv_72,Found,126635,3.51
LS+H0,German_node8,inv_73,Found,112450,3.77
LS+H0,German_node8,inv_74,Found,575267,5.30
LS+H0,German_node8,inv_75,Found,95239,3.61
LS+H0,German_node8,inv_76,Found,987330,7.51
LS+H0,German_node8,inv_77,Found,654912,4.56
LS+H0,German_node8,inv_78,Found,685147,5.80
LS+H0,German_node8,inv_79,Found,337096,4.64
LS+H0,German_node8,inv_80,Found,333917,4.46
LS+H0,German_node8,inv_81,Found,1667530,10.90
LS+H0,German_node8,inv_82,Found,1666815,9.53
LS+H0,German_node8,inv_83,Found,430344,4.37
LS+H0,German_node8,inv_84,Found,429585,5.12
LS+H0,German_node8,inv_85,Found,814949,6.87
LS+H0,German_node8,inv_86,Found,1457957,8.70
LS+H0,German_node8,inv_87,Found,205262,4.00
LS+H0,German_node8,inv_88,Found,204561,4.23
LS+H0,German_node8,inv_89,Found,824760,6.86
LS+H0,German_node8,inv_90,Found,1175311,8.47
LS+H0,German_node8,inv_91,Found,1070352,8.02
LS+H0,German_node8,inv_92,Found,5171993,29.24
LS+H0,German_node8,inv_93,Found,1069658,5.82
LS+H0,German_node8,inv_94,Found,5170788,19.36
LS+H0,German_node8,inv_95,Found,1148434,8.40
LS+H0,German_node8,inv_96,Found,4596199,17.45
LS+H0,German_node8,inv_97,Found,3497691,17.84
LS+H0,German_node8,inv_98,Found,4572707,22.27
LS+H0,German_node8,inv_99,Found,3774271,20.55
LS+H0,German_node8,inv_100,Found,7051364,26.88
LS+H0,German_node8,inv_101,Found,5481656,31.31
LS+H0,German_node8,inv_102,Found,5480772,29.47
LS+H0,German_node8,inv_103,Found,190947,4.17
LS+H0,German_node8,inv_104,Found,190262,4.17
LS+H0,German_node8,inv_105,Found,366176,4.85
LS+H0,German_node8,inv_106,Found,392988,5.63
LS+H0,German_node8,inv_107,Found,202849,4.17
LS+H0,German_node8,inv_108,Found,5629808,29.84
LS+H0,German_node8,inv_109,Found,5390751,30.54
LS+H0,German_node8,inv_110,Found,6355035,33.70
LS+H0,German_node8,inv_111,Found,1283697,6.42
LS+H0,German_node8,inv_112,Found,4175082,23.08
LS+H0,German_node8,inv_113,Found,1282851,6.99
LS+H0,German_node8,inv_114,Found,4174585,22.01
LS+H0,German_node8,inv_115,Found,3254515,14.19
LS+H0,German_node8,inv_116,Found,3253759,16.44
LS+H0,German_node8,inv_117,MemoryOut,0,0
LS+H0,German_node8,inv_118,MemoryOut,0,0
LS+H0,German_node8,inv_119,Found,724882,6.41
LS+H0,German_node8,inv_120,Found,3927421,17.01
LS+H0,German_node8,inv_121,Found,1403704,8.44
LS+H0,German_node8,inv_122,Found,5647644,26.79
LS+H0,German_node8,inv_123,Found,4837843,19.67
LS+H0,German_node8,inv_124,Found,4836968,20.05
LS+H0,German_node8,inv_125,Found,6255760,23.26
LS+H0,German_node8,inv_126,Found,6254879,23.20
LS+H0,German_node8,inv_127,Found,1406447,9.60
LS+H0,German_node8,inv_128,Found,8100490,40.84
LS+H0,German_node8,inv_129,Found,1405638,9.59
LS+H0,German_node8,inv_130,MemoryOut,0,0
LS+H0,German_node8,inv_131,Found,2448099,14.66
LS+H0,German_node8,inv_132,MemoryOut,0,0
LS+H0,German_node8,inv_133,Found,3257510,14.85
LS+H0,German_node8,inv_134,Found,3256652,18.47
LS+H0,German_node8,inv_135,Found,6964,3.41
LS+H0,German_node8,inv_136,Found,211,2.82
LS+H0,German_node8,inv_137,Found,353857,6.35
LS+H0,German_node8,inv_138,Found,436947,5.18
LS+H0,German_node8,inv_139,Found,1178432,8.51
LS+H0,German_node8,inv_140,Found,74955,3.64
LS+H0,German_node8,inv_141,Found,1589708,10.28
LS+H0,German_node8,inv_142,Found,553846,5.61
LS+H0,German_node8,inv_143,Found,553255,5.64
LS+H0,German_node8,inv_144,Found,103420,3.71
LS+H0,German_node8,inv_145,Found,335218,4.41
LS+H0,German_node8,inv_146,Found,135423,3.94
LS+H0,German_node8,inv_147,Found,134811,3.91
LS+H0,German_node8,inv_148,Found,1474543,9.76
LS+H0,German_node8,inv_149,Found,4814929,26.35
LS+H0,German_node8,inv_150,Found,1678175,10.23
LS+H0,German_node8,inv_151,Found,1677413,10.83
LS+H0,German_node8,inv_152,Found,28971,3.49
LS+H0,German_node8,inv_153,Found,153444,3.97
LS+H0,German_node8,inv_154,Found,132028,3.88
LS+H0,German_node8,inv_155,Found,131409,3.89
LS+H0,German_node8,inv_156,Found,539557,5.62
LS+H0,German_node8,inv_157,Found,954303,6.97
LS+H0,German_node8,inv_158,Found,3075778,16.21
LS+H0,German_node8,inv_159,Found,3188816,18.31
LS+H0,German_node8,inv_160,Found,491769,5.39
LS+H0,German_node8,inv_161,Found,4979066,19.63
LS+H0,German_node8,inv_162,Found,490979,5.41
LS+H0,German_node8,inv_163,Found,6569466,24.20
LS+H0,German_node8,inv_164,Found,3834464,21.75
LS+H0,German_node8,inv_165,MemoryOut,0,0
LS+H0,German_node8,inv_166,Found,3833873,20.31
LS+H0,German_node8,inv_167,Found,3832992,21.35
LS+H0,German_node8,inv_168,Found,90021,3.70
LS+H0,German_node8,inv_169,Found,224774,5.50
LS+H0,German_node8,inv_170,Found,509688,5.24
LS+H0,German_node8,inv_171,Found,1722592,10.94
LS+H0,German_node8,inv_172,Found,89396,3.71
LS+H0,German_node8,inv_173,Found,1910557,11.90
LS+H0,German_node8,inv_174,Found,244129,4.38
LS+H0,German_node8,inv_175,Found,243332,4.23
LS+H0,German_node8,inv_176,Found,480965,5.32
LS+H0,German_node8,inv_177,Found,1096926,8.11
LS+H0,German_node8,inv_178,Found,1865765,10.41
LS+H0,German_node8,inv_179,Found,4050657,22.96
LS+H0,German_node8,inv_180,Found,1302161,8.82
LS+H0,German_node8,inv_181,Found,8869554,43.72
LS+H0,German_node8,inv_182,Found,3191750,12.56
LS+H0,German_node8,inv_183,MemoryOut,0,0
LS+H0,German_node8,inv_184,Found,491313,5.76
LS+H0,German_node8,inv_185,Found,2850332,15.67
LS+H0,German_node8,inv_186,Found,3417157,13.46
LS+H0,German_node8,inv_187,Found,3416305,13.54
LS+H0,German_node8,inv_188,Found,4647228,18.20
LS+H0,German_node8,inv_189,Found,6768163,30.34
LS+H0,German_node8,inv_190,Found,4646599,20.80
LS+H0,German_node8,inv_191,MemoryOut,0,0
LS+H0,German_node8,inv_192,Found,2253260,9.68
LS+H0,German_node8,inv_193,Found,2252483,9.36
LS+H0,German_node8,inv_194,MemoryOut,0,0
LS+H0,German_node8,inv_195,MemoryOut,0,0
LS+H0,German_node8,inv_196,Found,5554607,22.62
LS+H0,German_node8,inv_197,MemoryOut,0,0
LS+H0,German_node8,inv_198,Found,5553916,20.56
LS+H0,German_node8,inv_199,Found,5553034,31.36
LS+H0,German_node8,inv_200,Found,113593,3.13
LS+H0,German_node8,inv_201,Found,127120,3.18
LS+H0,German_node8,inv_202,Found,112929,3.77
LS+H0,German_node8,inv_203,Found,5459442,33.03
LS+H0,German_node8,inv_204,Found,618471,5.98
LS+H0,German_node8,inv_205,Found,3039842,17.06
LS+H0,German_node8,inv_206,Found,2945239,14.91
LS+H0,German_node8,inv_207,Found,2944436,17.01
LS+H0,German_node8,inv_208,Found,335234,4.94
LS+H0,German_node8,inv_209,Found,334470,4.73
LS+H0,German_node8,inv_210,Found,5865521,32.57
LS+H0,German_node8,inv_211,Found,7785804,44.35
LS+H0,German_node8,inv_212,Found,3951654,21.86
LS+H0,German_node8,inv_213,MemoryOut,0,0
LS+H0,German_node8,inv_214,MemoryOut,0,0
LS+H0,German_node8,inv_215,MemoryOut,0,0
LS+H0,German_node8,inv_216,Found,2031260,11.92
LS+H0,German_node8,inv_217,Found,2030501,11.43
LS+H0,German_node8,inv_218,Found,7062593,34.47
LS+H0,German_node8,inv_219,Found,7061868,39.43
LS+H0,German_node8,inv_220,Found,3105904,13.76
LS+H0,German_node8,inv_221,Found,9032717,51.96
LS+H0,German_node8,inv_222,Found,7116343,28.42
LS+H0,German_node8,inv_223,MemoryOut,0,0
LS+H0,German_node8,inv_224,Found,3499087,17.04
LS+H0,German_node8,inv_225,Found,4596771,25.37
LS+H0,German_node8,inv_226,Found,3498292,14.24
LS+H0,German_node8,inv_227,Found,7993934,45.77
LS+H0,German_node8,inv_228,Found,3774822,14.99
LS+H0,German_node8,inv_229,MemoryOut,0,0
LS+H0,German_node8,inv_230,Found,9765995,55.01
LS+H0,German_node8,inv_231,Found,9765393,52.05
LS+H0,German_node8,inv_232,Found,489255,5.42
LS+H0,German_node8,inv_233,Found,488681,6.15
LS+H0,German_node8,inv_234,Found,2802181,15.87
LS+H0,German_node8,inv_235,Found,3022758,13.51
LS+H0,German_node8,inv_236,Found,1950814,11.56
LS+H0,German_node8,inv_237,Found,5630357,31.77
LS+H0,German_node8,inv_238,Found,5391471,27.34
LS+H0,German_node8,inv_239,Found,9295493,43.24
LS+H0,German_node8,inv_240,Found,1942762,10.59
LS+H0,German_node8,inv_241,Found,5635364,28.53
LS+H0,German_node8,inv_242,Found,5478726,30.90
LS+H0,German_node8,inv_243,Found,5477846,30.96
LS+H0,German_node8,inv_244,Found,5630574,29.39
LS+H0,German_node8,inv_245,Found,5635556,31.69
LS+H0,German_node8,inv_246,MemoryOut,0,0
LS+H0,German_node8,inv_247,MemoryOut,0,0
LS+H0,German_node8,inv_248,Found,725376,6.38
LS+H0,German_node8,inv_249,MemoryOut,0,0
LS+H0,German_node8,inv_250,MemoryOut,0,0
LS+H0,German_node8,inv_251,MemoryOut,0,0
LS+H0,German_node8,inv_252,Found,7161682,31.27
LS+H0,German_node8,inv_253,MemoryOut,0,0
LS+H0,German_node8,inv_254,MemoryOut,0,0
LS+H0,German_node8,inv_255,MemoryOut,0,0
LS+H0,German_node8,inv_256,Found,8814466,43.63
LS+H0,German_node8,inv_257,Found,8813732,45.17
LS+H0,German_node8,inv_258,MemoryOut,0,0
LS+H0,German_node8,inv_259,MemoryOut,0,0
LS+H0,German_node8,inv_260,MemoryOut,0,0
LS+H0,German_node8,inv_261,MemoryOut,0,0
LS+H0,German_node8,inv_262,MemoryOut,0,0
LS+H0,German_node8,inv_263,MemoryOut,0,0
LS+H0,German_node8,inv_264,Found,8167,2.83
LS+H0,Flash_node2,inv_1,Found,1,3.55
LS+H0,Flash_node2,inv_2,Found,54,3.55
LS+H0,Flash_node2,inv_3,Found,39,3.56
LS+H0,Flash_node2,inv_4,Found,51,3.55
LS+H0,Flash_node2,inv_5,Found,2669,3.60
LS+H0,Flash_node2,inv_6,Found,1582,3.60
LS+H0,Flash_node4,inv_1,Found,1,3.50
LS+H0,Flash_node4,inv_2,Found,104,3.48
LS+H0,Flash_node4,inv_3,Found,11754,3.58
LS+H0,Flash_node4,inv_4,Found,163,3.45
LS+H0,Flash_node4,inv_5,Found,997,3.34
LS+H0,Flash_node4,inv_6,Found,14991,3.66
LS+H0,Flash_node4,inv_7,Found,189,3.44
LS+H0,Flash_node4,inv_8,Found,13811,3.63
LS+H0,Flash_node4,inv_9,Found,23266,3.83
LS+H0,Flash_node4,inv_10,Found,127040,5.77
LS+H0,Flash_node4,inv_11,Found,24790,3.89
LS+H0,Flash_node4,inv_12,Found,5900,3.57
LS+H0,Flash_node4,inv_13,Found,42550,4.26
LS+H0,Flash_node4,inv_14,Found,38076,4.19
LS+H0,Flash_node4,inv_15,Found,127039,5.78
LS+H0,Flash_node4,inv_16,Found,27000,3.13
LS+H0,Flash_node4,inv_17,Found,4051709,75.00
LS+H0,Flash_node4,inv_18,Found,13739849,177.38
LS+H0,Flash_node4,inv_19,MemoryOut,0,0
LS+H0,Flash_node4,inv_20,Found,27277,4.03
LS+H0,Flash_node8,inv_1,Found,1,3.28
LS+H0,Flash_node8,inv_2,Found,879,3.34
LS+H0,Flash_node8,inv_3,Found,1291967,36.98
LS+H0,Flash_node8,inv_4,Found,370,3.35
LS+H0,Flash_node8,inv_5,Found,107996,5.75
LS+H0,Flash_node8,inv_6,Found,2256788,54.12
LS+H0,Flash_node8,inv_7,Found,255227,10.19
LS+H0,Flash_node8,inv_8,Found,752806,21.76
LS+H0,Flash_node8,inv_9,Found,1342344,37.51
LS+H0,Flash_node8,inv_10,MemoryOut,0,0
LS+H0,Flash_node8,inv_11,Found,2409068,58.20
LS+H0,Flash_node8,inv_12,Found,472002,16.28
LS+H0,Flash_node8,inv_13,Found,909853,28.61
LS+H0,Flash_node8,inv_14,Found,4347415,111.15
LS+H0,Flash_node8,inv_15,MemoryOut,0,0
LS+H0,Flash_node8,inv_16,Found,6493040,160.62
LS+H0,Flash_node8,inv_17,MemoryOut,0,0
LS+H0,Flash_node8,inv_18,MemoryOut,0,0
LS+H0,Flash_node8,inv_19,MemoryOut,0,0
LS+H0,Flash_node8,inv_20,Found,3658253,72.66
LS+H0,Flash_node8,inv_21,Found,339293,13.28
LS+H0,Flash_node8,inv_22,Found,838368,25.30
LS+H0,Flash_node8,inv_23,Found,3278181,73.63
LS+H0,Flash_node8,inv_24,MemoryOut,0,0
LS+H0,Flash_node8,inv_25,MemoryOut,0,0
LS+H0,Flash_node8,inv_26,MemoryOut,0,0
LS+H0,Flash_node8,inv_27,MemoryOut,0,0
LS+H0,Flash_node8,inv_28,MemoryOut,0,0
LS+H0,Flash_node8,inv_29,Found,4747620,90.74
LS+H0,Flash_node8,inv_30,MemoryOut,0,0
LS+H0,Flash_node8,inv_31,MemoryOut,0,0
LS+H0,Flash_node8,inv_32,MemoryOut,0,0
LS+H0,Flash_node8,inv_33,MemoryOut,0,0
LS+H0,Flash_node8,inv_34,MemoryOut,0,0
LS+H0,Flash_node8,inv_35,MemoryOut,0,0
LS+H0,Flash_node8,inv_36,MemoryOut,0,0
LS+H0,Flash_node8,inv_37,MemoryOut,0,0
LS+H0,Flash_node8,inv_38,Found,220212,7.11
LS+H0,Flash_node8,inv_39,Found,6490106,174.66
LS+H0,Flash_node8,inv_40,Found,6498154,176.95
LS+H0,Flash_node8,inv_41,MemoryOut,0,0
LS+H0,Flash_node8,inv_42,Found,6072380,179.57
LS+H0,Flash_node8,inv_43,MemoryOut,0,0
LS+H0,Flash_node8,inv_44,MemoryOut,0,0
LS+H0,Flash_node8,inv_45,MemoryOut,0,0
LS+H0,Flash_node8,inv_46,MemoryOut,0,0
LS+H0,Flash_node8,inv_47,MemoryOut,0,0
LS+H0,Flash_node8,inv_48,MemoryOut,0,0
LS+H0,Flash_node8,inv_49,MemoryOut,0,0
LS+H0,Flash_node8,inv_50,MemoryOut,0,0
LS+H0,Flash_node8,inv_51,MemoryOut,0,0
LS+H0,Flash_node8,inv_52,MemoryOut,0,0
LS+H0,Flash_node8,inv_53,MemoryOut,0,0
LS+H0,Flash_node8,inv_54,Found,1514774,49.54
LS+H0,Flash_node8,inv_55,MemoryOut,0,0
LS+H0,Flash_node8,inv_56,MemoryOut,0,0
LS+H0,Flash_node8,inv_57,MemoryOut,0,0
LS+H0,Flash_node8,inv_58,MemoryOut,0,0
LS+H0,Flash_node8,inv_59,MemoryOut,0,0
LS+H0,Flash_node8,inv_60,MemoryOut,0,0
LS+H0,Flash_node8,inv_61,MemoryOut,0,0
LS+H0,Flash_node8,inv_62,MemoryOut,0,0
LS+H0,Flash_node8,inv_63,MemoryOut,0,0
LS+H0,Flash_node8,inv_64,MemoryOut,0,0
LS+H0,Flash_node8,inv_65,MemoryOut,0,0
LS+H0,Flash_node8,inv_66,MemoryOut,0,0
LS+H0,Flash_node8,inv_67,MemoryOut,0,0
LS+H0,Flash_node8,inv_68,MemoryOut,0,0
LS+H0,Flash_node8,inv_69,MemoryOut,0,0
LS+H0,Flash_node8,inv_70,Found,6382380,194.60
LS+H0,Flash_node8,inv_71,Found,557554,21.09
LS+H0,Flash_node8,inv_72,Found,1557529,43.53
LS+H0,Flash_node8,inv_73,MemoryOut,0,0
LS+H0,Flash_node8,inv_74,MemoryOut,0,0
LS+H0,Flash_node8,inv_75,MemoryOut,0,0
LS+H0,Flash_node8,inv_76,MemoryOut,0,0
LS+H0,Flash_node8,inv_77,MemoryOut,0,0
LS+H0,Flash_node8,inv_78,MemoryOut,0,0
LS+H0,Flash_node8,inv_79,MemoryOut,0,0
LS+H0,Flash_node8,inv_80,MemoryOut,0,0
LS+H0,Flash_node8,inv_81,MemoryOut,0,0
LS+H0,Flash_node8,inv_82,MemoryOut,0,0
LS+H0,Flash_node8,inv_83,MemoryOut,0,0
LS+H0,Flash_node8,inv_84,MemoryOut,0,0
LS+H0,Flash_node8,inv_85,MemoryOut,0,0
LS+H0,Flash_node8,inv_86,MemoryOut,0,0
LS+H0,Flash_node8,inv_87,Found,6556519,201.05
LS+H0,Flash_node8,inv_88,MemoryOut,0,0
LS+H0,Flash_node8,inv_89,MemoryOut,0,0
LS+H0,Flash_node8,inv_90,MemoryOut,0,0
LS+H0,Flash_node8,inv_91,MemoryOut,0,0
LS+H0,Flash_node8,inv_92,MemoryOut,0,0
LS+H0,Flash_node8,inv_93,MemoryOut,0,0
LS+H0,Flash_node8,inv_94,MemoryOut,0,0
LS+H0,Flash_node8,inv_95,MemoryOut,0,0
LS+H0,Flash_node8,inv_96,MemoryOut,0,0
LS+H0,Flash_node8,inv_97,MemoryOut,0,0
LS+H0,Flash_node8,inv_98,MemoryOut,0,0
LS+H0,Flash_node8,inv_99,MemoryOut,0,0
LS+H0,Flash_node8,inv_100,MemoryOut,0,0
LS+H0,Flash_node8,inv_101,MemoryOut,0,0
LS+H0,Flash_node8,inv_102,MemoryOut,0,0
LS+H0,Flash_node8,inv_103,MemoryOut,0,0
LS+H0,Flash_node8,inv_104,MemoryOut,0,0
LS+H0,Flash_node8,inv_105,MemoryOut,0,0
LS+H0,Flash_node8,inv_106,MemoryOut,0,0
LS+H0,Flash_node8,inv_107,MemoryOut,0,0
LS+H0,Flash_node8,inv_108,MemoryOut,0,0
LS+H0,Flash_node8,inv_109,MemoryOut,0,0
LS+H0,Flash_node8,inv_110,MemoryOut,0,0
LS+H0,Flash_node8,inv_111,MemoryOut,0,0
LS+H0,Flash_node8,inv_112,MemoryOut,0,0
LS+H0,Flash_node8,inv_113,MemoryOut,0,0
LS+H0,Flash_node8,inv_114,MemoryOut,0,0
LS+H0,Flash_node8,inv_115,MemoryOut,0,0
LS+H0,Flash_node8,inv_116,MemoryOut,0,0
LS+H0,Flash_node8,inv_117,MemoryOut,0,0
LS+H0,Flash_node8,inv_118,MemoryOut,0,0
LS+H0,Flash_node8,inv_119,MemoryOut,0,0
LS+H0,Flash_node8,inv_120,MemoryOut,0,0
LS+H0,Flash_node8,inv_121,MemoryOut,0,0
LS+H0,Flash_node8,inv_122,MemoryOut,0,0
LS+H0,Flash_node8,inv_123,MemoryOut,0,0
LS+H0,Flash_node8,inv_124,MemoryOut,0,0
LS+H0,Flash_node8,inv_125,MemoryOut,0,0
LS+H0,Flash_node8,inv_126,MemoryOut,0,0
LS+H0,Flash_node8,inv_127,MemoryOut,0,0
LS+H0,Flash_node8,inv_128,MemoryOut,0,0
LS+H0,Flash_node8,inv_129,MemoryOut,0,0
LS+H0,Flash_node8,inv_130,MemoryOut,0,0
LS+H0,Flash_node8,inv_131,MemoryOut,0,0
LS+H0,Flash_node8,inv_132,MemoryOut,0,0
LS+H0,Flash_node8,inv_133,MemoryOut,0,0
LS+H0,Flash_node8,inv_134,MemoryOut,0,0
LS+H0,Flash_node8,inv_135,MemoryOut,0,0
LS+H0,Flash_node8,inv_136,Found,914834,30.37
LS+H0,Flash_node8,inv_137,MemoryOut,0,0
LS+H0,Flash_node8,inv_138,MemoryOut,0,0
LS+H0,Flash_node8,inv_139,MemoryOut,0,0
LS+H0,Flash_node8,inv_140,MemoryOut,0,0
LS+H0,Flash_node8,inv_141,MemoryOut,0,0
LS+H0,Flash_node8,inv_142,MemoryOut,0,0
LS+H0,Flash_node8,inv_143,MemoryOut,0,0
LS+H0,Flash_node8,inv_144,MemoryOut,0,0
LS+H0,Flash_node8,inv_145,MemoryOut,0,0
LS+H0,Flash_node8,inv_146,MemoryOut,0,0
LS+H0,Flash_node8,inv_147,MemoryOut,0,0
LS+H0,Flash_node8,inv_148,MemoryOut,0,0
LS+H0,Flash_node8,inv_149,MemoryOut,0,0
LS+H0,Flash_node8,inv_150,MemoryOut,0,0
LS+H0,Flash_node8,inv_151,MemoryOut,0,0
LS+H0,Flash_node8,inv_152,MemoryOut,0,0
LS+H0,Flash_node8,inv_153,MemoryOut,0,0
LS+H0,Flash_node8,inv_154,MemoryOut,0,0
LS+H0,Flash_node8,inv_155,MemoryOut,0,0
LS+H0,Flash_node8,inv_156,MemoryOut,0,0
LS+H0,Flash_node8,inv_157,MemoryOut,0,0
LS+H0,Flash_node8,inv_158,MemoryOut,0,0
LS+H0,Flash_node8,inv_159,MemoryOut,0,0
LS+H0,Flash_node8,inv_160,MemoryOut,0,0
LS+H0,Flash_node8,inv_161,MemoryOut,0,0
LS+H0,Flash_node8,inv_162,MemoryOut,0,0
LS+H0,Flash_node8,inv_163,MemoryOut,0,0
LS+H0,Flash_node8,inv_164,MemoryOut,0,0
LS+H0,Flash_node8,inv_165,MemoryOut,0,0
LS+H0,Flash_node8,inv_166,MemoryOut,0,0
LS+H0,Flash_node8,inv_167,MemoryOut,0,0
LS+H0,Flash_node8,inv_168,MemoryOut,0,0
LS+H0,Flash_node8,inv_169,MemoryOut,0,0
LS+H0,Flash_node8,inv_170,MemoryOut,0,0
LS+H0,Flash_node8,inv_171,MemoryOut,0,0
LS+H0,Flash_node8,inv_172,MemoryOut,0,0
LS+H0,Flash_node8,inv_173,MemoryOut,0,0
LS+H0,Flash_node8,inv_174,MemoryOut,0,0
LS+H0,Flash_node8,inv_175,MemoryOut,0,0
LS+H0,Flash_node8,inv_176,MemoryOut,0,0
LS+H0,Flash_node8,inv_177,MemoryOut,0,0
LS+H0,Flash_node8,inv_178,MemoryOut,0,0
LS+H0,Flash_node8,inv_179,MemoryOut,0,0
LS+H0,Flash_node8,inv_180,MemoryOut,0,0
LS+H0,Flash_node8,inv_181,MemoryOut,0,0
LS+H0,Flash_node8,inv_182,MemoryOut,0,0
LS+H0,Flash_node8,inv_183,MemoryOut,0,0
LS+H0,Flash_node8,inv_184,MemoryOut,0,0
LS+H0,Flash_node8,inv_185,MemoryOut,0,0
LS+H0,Flash_node8,inv_186,MemoryOut,0,0
LS+H0,Flash_node8,inv_187,MemoryOut,0,0
LS+H0,Flash_node8,inv_188,MemoryOut,0,0
LS+H0,Flash_node8,inv_189,MemoryOut,0,0
LS+H0,Flash_node8,inv_190,MemoryOut,0,0
LS+H0,Flash_node8,inv_191,MemoryOut,0,0
LS+H0,Flash_node8,inv_192,MemoryOut,0,0
LS+H0,Flash_node8,inv_193,MemoryOut,0,0
LS+H0,Flash_node8,inv_194,MemoryOut,0,0
LS+H0,Flash_node8,inv_195,MemoryOut,0,0
LS+H0,Flash_node8,inv_196,MemoryOut,0,0
LS+H0,Flash_node8,inv_197,MemoryOut,0,0
LS+H0,Flash_node8,inv_198,MemoryOut,0,0
LS+H0,Flash_node8,inv_199,MemoryOut,0,0
LS+H0,Flash_node8,inv_200,MemoryOut,0,0
LS+H0,Flash_node8,inv_201,MemoryOut,0,0
LS+H0,Flash_node8,inv_202,MemoryOut,0,0
LS+H0,Flash_node8,inv_203,MemoryOut,0,0
LS+H0,Flash_node8,inv_204,MemoryOut,0,0
LS+H0,Flash_node8,inv_205,MemoryOut,0,0
LS+H0,Flash_node8,inv_206,MemoryOut,0,0
LS+H0,Flash_node8,inv_207,MemoryOut,0,0
LS+H0,Flash_node8,inv_208,MemoryOut,0,0
LS+H0,Flash_node8,inv_209,MemoryOut,0,0
LS+H0,Flash_node8,inv_210,MemoryOut,0,0
LS+H0,Flash_node8,inv_211,MemoryOut,0,0
LS+H0,Flash_node8,inv_212,MemoryOut,0,0
LS+H0,Flash_node8,inv_213,MemoryOut,0,0
LS+H0,Flash_node8,inv_214,MemoryOut,0,0
LS+H0,Flash_node8,inv_215,MemoryOut,0,0
LS+H0,Flash_node8,inv_216,MemoryOut,0,0
LS+H0,Flash_node8,inv_217,MemoryOut,0,0
LS+H0,Flash_node8,inv_218,MemoryOut,0,0
LS+H0,Flash_node8,inv_219,MemoryOut,0,0
LS+H0,Flash_node8,inv_220,MemoryOut,0,0
LS+H0,Flash_node8,inv_221,MemoryOut,0,0
LS+H0,Flash_node8,inv_222,MemoryOut,0,0
LS+H0,Flash_node8,inv_223,MemoryOut,0,0
LS+H0,Flash_node8,inv_224,MemoryOut,0,0
LS+H0,Flash_node8,inv_225,MemoryOut,0,0
LS+H0,Flash_node8,inv_226,MemoryOut,0,0
LS+H0,Flash_node8,inv_227,MemoryOut,0,0
LS+H0,Flash_node8,inv_228,MemoryOut,0,0
LS+H0,Flash_node8,inv_229,MemoryOut,0,0
LS+H0,Flash_node8,inv_230,MemoryOut,0,0
LS+H0,Flash_node8,inv_231,MemoryOut,0,0
LS+H0,Flash_node8,inv_232,MemoryOut,0,0
LS+H0,Flash_node8,inv_233,MemoryOut,0,0
LS+H0,Flash_node8,inv_234,MemoryOut,0,0
LS+H0,Flash_node8,inv_235,MemoryOut,0,0
LS+H0,Flash_node8,inv_236,MemoryOut,0,0
LS+H0,Flash_node8,inv_237,MemoryOut,0,0
LS+H0,Flash_node8,inv_238,MemoryOut,0,0
LS+H0,Flash_node8,inv_239,MemoryOut,0,0
LS+H0,Flash_node8,inv_240,MemoryOut,0,0
LS+H0,Flash_node8,inv_241,MemoryOut,0,0
LS+H0,Flash_node8,inv_242,MemoryOut,0,0
LS+H0,Flash_node8,inv_243,MemoryOut,0,0
LS+H0,Flash_node8,inv_244,MemoryOut,0,0
